"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___TS.g7647.t1",6.91526902909332,6.894491600813,7.17129216744767,5.95259633467598,5.95259633467598,6.73843049595319,5.95259633467598,6.51611580149472,6.77588151109013,5.95259633467598,6.67466115758421,6.89464498648942,6.64069916464811,6.72624296978242,6.34926705852014,7.2310812239815,7.27863357316321,7.14951260977881,6.50518885761815,6.46781545832987,5.95259633467598,7.36175930363857,6.39156235971649,6.47927216025169,7.34836285330401,6.61580198238693,5.95259633467598,6.81711749922888,6.47504559407145,5.95259633467598,6.78899783732865,5.95259633467598,6.96588892555698,6.44482166944727,5.95259633467598,6.56721177339264,6.61101902873315,6.74967535071923,6.90525567567551
"Porites_compressa_HIv1___TS.g7651.t1",6.32897354869319,5.95259633467598,5.95259633467598,5.95259633467598,6.5663249227676,6.53858156792558,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.78356044073769,5.95259633467598,5.95259633467598,6.30188837253759,5.95259633467598,6.5524939745369,6.37376431480314,5.95259633467598,5.95259633467598,6.19209077210196,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.50600083094759,6.64757387505114,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,7.06742420265449,5.95259633467598,6.48383652866733,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g4371.t1",6.99720420076546,6.62442186308119,6.82676155442412,7.92816146606456,7.44178578177733,7.20775339570099,7.96036592216467,8.18816624827357,6.94490196837934,8.48858274366555,7.66258776767017,7.89419899816967,7.76610764048803,7.27335181966723,7.98412936355213,6.87091258251443,7.71972202194764,7.31860302387273,6.50518885761815,6.9587152016322,7.71694421303537,7.39476378916743,6.75667687770384,6.74115357018283,7.47625685605237,7.64852599577786,6.18299522320072,7.45719412694602,7.78388283467215,8.28241778633813,8.50392701579903,8.2422519149874,7.89912038341997,7.48261898138174,8.04095695888751,7.88254496835486,8.8461145379617,8.0699771911772,7.8668606487719
"Porites_compressa_HIv1___RNAseq.g4372.t1",10.3089808282792,10.1881757485289,9.88672541663296,10.6667763038353,10.7145208616685,10.5259690156049,10.6850245663946,9.89540865592849,10.3424765084027,10.78087503344,10.6197083312311,10.0458120955689,9.95078032592246,9.4498239533894,10.5867907488508,11.5033070789062,10.8693245648383,10.8934479904435,10.8201520557651,9.98280230075236,10.3329291945397,10.5460152337072,10.4704366313038,10.4794428893611,10.3090442267014,10.3587039564271,9.82892394080831,10.095979899327,9.99175069036999,10.0513197557813,9.82209137576773,9.98557741774365,10.1086009850894,10.6398330883313,10.0348781910216,10.0598691620795,9.99031585294397,10.0058068591437,10.4152178924104
"Porites_compressa_HIv1___RNAseq.g4373.t1",7.25560495276344,6.8714259721473,7.15369657011784,7.46031767125647,8.26365111091905,7.44606315701412,7.27471293855413,7.26415132203766,7.19400845396558,7.23669209997229,7.93971117659086,7.66372167501772,7.08744679251295,6.90971185026465,7.17411841901869,7.03906109797789,7.53854000657067,7.34234382948025,6.84615133773852,6.92280529397078,7.40255406842941,7.14549143806697,6.82949114488005,7.13530067041154,7.25385545853653,7.24687560653147,5.95259633467598,6.89279865984714,6.62878600611842,6.90177082341476,7.48180679979062,7.70497869568928,7.01065932481459,7.17658466593344,7.15833157741723,7.04287717406973,6.93229443569345,6.98006889036468,6.63223194229868
"Porites_compressa_HIv1___RNAseq.g4374.t1",7.54752998398706,7.29315242934539,7.18858138382563,7.66234002713801,7.45373649992586,7.61943150540376,7.06644148154468,7.16172035858876,7.1792745595244,7.75080018743903,7.11257013049063,7.13445635462191,7.52689861721961,7.50079113982245,7.07293302234461,7.19555838030872,6.9205568750311,7.10608265216686,6.72944665037997,7.33145466322351,7.66044892554953,6.6987839460561,7.30213893788705,6.98935397767198,7.36827462124453,7.1514875035316,6.91328682181178,7.29487321313691,6.90050713092843,7.74474834846666,7.68533366077215,7.15487526887862,7.67358397597491,7.31489994997698,7.17197354307842,7.4071117814085,7.55632794444241,7.6220370875208,7.68923294975801
"Porites_compressa_HIv1___TS.g7657.t1",6.98142072812653,6.71657730081479,6.50629005155755,6.55687589404393,6.36345109539683,6.56426230188907,6.5197942949007,6.36997672182213,7.08590948552517,6.4296416310312,6.73119787953153,6.55014936926418,6.45283284350852,7.02132155907529,6.41015624941559,6.61476877614395,6.83006509242576,6.53284786212132,6.58940069709624,6.38869141354521,6.30320937260224,6.59714437209696,6.47424189751381,6.45501253458216,6.72050815910563,6.37424518333408,6.93864438838594,6.46996530718492,6.45862633142942,6.73212983993451,6.46351125940603,6.31916381869985,6.62773889366473,6.44482166944727,6.40260074146046,6.38882533654587,6.49461973197535,6.50008615188942,6.5531900394771
"Porites_compressa_HIv1___TS.g7658.t1",6.57371089032315,6.51618789497263,6.29727362828458,6.27727802893029,5.95259633467598,6.30749722337602,6.35494866595734,6.19413009273078,6.82162370612886,5.95259633467598,6.37236322710197,6.32480454464443,6.37977747110419,6.41382888215179,6.18209430011305,6.35411842625349,6.54614025271738,6.59314670821656,6.27293117766532,6.22903524399475,6.30320937260224,6.2550697040146,6.206683726521,6.40242096903035,6.2377660881358,6.37424518333408,6.46562418446101,6.20215500636197,6.21488930162495,6.3728742260887,6.26171050342147,6.25216472300358,6.40004991373133,6.40229436444324,6.38181545719114,6.26164201554747,6.24586265870054,6.13606633711251,6.34738957161381
"Porites_compressa_HIv1___TS.g7661.t1",6.2787785272686,5.95259633467598,6.21983541070676,6.18242267858314,5.95259633467598,6.20386470818635,5.95259633467598,6.19413009273078,6.44595671332815,5.95259633467598,6.37236322710197,6.3601056668685,6.29077298367697,5.95259633467598,6.34926705852014,6.32833638159071,6.29688343297351,6.14717231323604,5.95259633467598,6.19209077210196,6.30320937260224,6.31022711563844,6.23658325047901,6.11219695079968,6.17363140921486,5.95259633467598,6.18299522320072,6.38377716559745,6.34536379035542,6.42207038692516,6.22042465309939,6.37549580912266,6.42170350196659,6.48383652866733,6.28555612766855,6.26164201554747,6.38886091921676,6.40050603750341,6.40799499548878
"Porites_compressa_HIv1___RNAseq.g4383.t2",7.7495009423915,7.14946606168181,7.27873814962141,7.39981515300696,7.63985264531848,7.80392194959878,7.74899205640615,7.66065965759742,7.36854543219598,6.96681860445819,7.53112833022519,7.21555609115778,7.74120508454495,6.92447647685234,7.78898573361223,8.24378717957542,8.36177863700541,8.30881729642524,7.82335037205767,7.88576325165067,7.53870074759634,8.22683346375507,8.17105706443861,8.13809328976569,7.98535070774493,7.3480475696468,7.3223496171981,8.23167297728062,8.85324503559735,7.55587341199839,7.83031409258581,7.51836383406172,8.38895513535704,7.79331138640543,7.60988980792045,8.40036538048379,8.63177233958639,8.83864563181343,8.85318299068967
"Porites_compressa_HIv1___RNAseq.g4384.t1",6.88015161280682,6.71657730081479,7.07031803474552,6.70702495499965,6.81423575297453,6.98301448873838,7.03265838921383,6.40315922118992,7.01814910551794,5.95259633467598,7.21072553607978,7.29065016356672,6.75838475072726,7.36078975467343,6.85668982473571,7.94926315574525,6.86136408791771,6.90862496180218,5.95259633467598,6.42995483085793,5.95259633467598,7.4932261849448,7.71486401217499,7.12559168812495,6.67871550919857,7.1514875035316,7.37154867590413,7.12689596116457,6.8014679455912,7.2276536846254,7.04310879219163,6.92918553256783,7.14081642747194,6.35514171445123,6.73725243800035,7.04287717406973,6.95025305513183,6.94934888800301,7.87716010576983
"Porites_compressa_HIv1___RNAseq.g4385.t1",10.772701151508,11.2615962801068,11.017771103353,10.3640773255085,10.2873789006541,10.8479780866987,10.0343167054809,10.5101369269158,11.31926404479,10.3677987986765,10.3247269118059,10.7771458666511,10.4179882498779,11.3215053026639,10.2712348491384,10.959303897563,11.4321011925981,10.841112056919,10.9886905433835,10.3538741892964,9.92037897831807,11.1549046452634,10.6299921009667,11.3896649787545,10.451206347979,10.2895975099216,10.6901498768428,10.7845903272246,10.989801851385,10.8397842857898,10.3077083909577,10.1379486530679,10.9354068568586,10.196831252503,10.2298171449683,10.4679224402535,10.789542207746,11.0305356928417,10.2733967153799
"Porites_compressa_HIv1___RNAseq.g4386.t1",6.44945070070123,6.59051098993224,6.70111972392989,6.96085362233578,6.71493505315622,7.31358840108035,7.21949539970268,6.70860563206476,6.61795680352243,7.44965104890441,6.73119787953153,7.01049166558617,7.01121056671472,6.79812179778691,7.4133205649656,6.89131853898131,6.66376656941702,6.926875773622,6.84615133773852,6.76094951698293,6.69013292731831,6.9469235613093,7.28112015784185,6.80026438397334,6.85028694994101,6.6778545495059,6.70886645167215,7.21799453230232,7.21227169335458,6.80943928353642,6.67146097229499,6.90752573255273,6.84782441565607,6.86276908830698,6.86146356385506,5.95259633467598,7.12350193032187,7.34369394267122,7.18758776754844
"Porites_compressa_HIv1___RNAseq.g4387.t1",7.33622564492162,7.99517942410069,7.60246279904489,7.69889625495282,7.13837212789125,7.40981808813241,7.80105164144555,7.17244497566434,7.19400845396558,7.892088738352,8.23463193419679,7.91558863914215,7.39943618063312,8.06226468807287,6.90965479239105,7.5849620457371,7.60856029214983,7.63044255078419,7.51227671843321,7.41227540461032,7.50616617153915,8.27541507948635,8.19608503125876,7.82023475977878,7.35836450168114,7.57200620930996,8.36938013077409,7.82298560143974,7.95089656724634,7.74474834846666,7.32007648984556,6.97092500842566,7.55575844177128,7.87606481825051,7.47035574282367,7.46169340395769,8.05904335828733,8.07942031650904,7.40689939590388
"Porites_compressa_HIv1___RNAseq.g4388.t2",7.2065666832714,7.09656848332333,7.11752860197052,7.62463104124857,7.27325918446351,7.2620189502591,7.30126002782777,7.49956345624717,7.27819024811755,7.26257180818922,7.07751966956982,7.29065016356672,7.79051465977343,6.93898823464824,7.62247284608701,7.4337426138032,7.9004338887196,7.45385111729408,7.03871809118045,7.09698293670068,7.43816659109028,7.60204173259001,7.0012325140117,7.71649808861044,7.69943832195734,7.21606953588092,7.19775812877366,7.69265267095728,7.70867088401729,7.18049421744462,7.78555481263672,7.51836383406172,7.92607021255666,7.06695413293832,7.37980078745735,7.63445618540632,8.25698980612503,7.90432000211512,8.09357740585664
"Porites_compressa_HIv1___RNAseq.g4389.t2",7.33622564492162,7.90144039828042,7.81687699189359,7.96744357662555,7.67966235770262,7.30347450255676,7.47077200378268,7.67426983083802,7.77983343676066,8.08457387357635,8.01996827224402,7.76355880217704,7.71063459623097,7.69714476788849,7.62247284608701,7.4337426138032,7.44736224977287,7.45385111729408,7.96301689692536,8.04687139815214,7.80990411787969,7.97280904736293,8.24714909664701,7.9159607577202,7.59517183872099,7.79769789908087,7.94239324478928,7.97538782533921,8.18654517981324,8.20351290889895,7.88759457875865,7.66363896037657,7.68752360595028,7.91547623607866,8.07570865001485,7.37877766482025,8.09603428363429,8.27647715775629,8.34509345298323
"Porites_compressa_HIv1___RNAseq.g4390.t2",9.85352454678566,10.160783894848,10.3124705573911,8.1890567198287,8.66234294062834,8.62486101354523,8.66283052474669,9.10132201385075,10.3356729996493,8.89387585606605,8.51904796002983,9.3279360644504,8.55808060235561,10.6665830116651,8.89794902816658,9.22510800923312,9.33526280906852,8.87641124752219,9.3127980513719,8.90933478391472,8.1548494604807,9.42793011332155,9.07548897223337,9.76202840114657,8.987662144042,8.4397994026935,9.8009031963301,8.94606032779738,8.75007213576129,9.13351967179835,8.95335891044127,9.20545551779282,9.04595232205149,8.69875758030746,8.9129920087941,9.03478698668708,8.86960048696985,8.58367368441446,8.69086877640933
"Porites_compressa_HIv1___RNAseq.g4391.t1",13.1009813258776,12.747294846718,12.1962389190651,11.633253206526,10.3794573381688,10.8771958867051,10.6956220614021,10.9883605618714,13.2496076915898,10.4688428687289,10.6952695653409,10.9480993941406,10.8539868520808,12.6249560884837,10.287682476427,10.802207875918,11.5980350333782,10.6453933283531,12.6539822969657,12.0150173476134,11.128908692892,11.2330224101914,11.4554617320087,12.0096831215051,10.9424257999933,10.8662580103341,12.548559965294,10.6546573359657,10.9828614035932,9.96385357886984,11.0292084894506,11.1629450782431,11.1251634284209,10.5171915855269,10.315672558697,10.2447342222413,10.4234892893715,9.88502949812826,10.4135700623772
"Porites_compressa_HIv1___RNAseq.g4392.t1",7.63588450698685,7.56836335160582,7.7667133170408,7.51773078613129,7.5229022117171,7.70094229708704,7.67593176498088,7.348410814862,7.89591552806966,6.89423572207304,7.21072553607978,7.86694060300923,7.43921652127042,7.66897766899522,7.67243963864788,7.50101519126967,8.08186772153651,7.93489647702569,7.42701722838754,7.59196432420223,7.01195893300713,7.80513205388792,7.90256076407131,8.01396121123021,7.45365652134072,7.61633746496988,7.79536638433133,7.55182563905691,7.81982888666554,7.84717403835385,7.5076871064879,7.92742467302832,7.67358397597491,7.54746159713131,7.59620827156435,7.4071117814085,7.40722213339333,7.27554839135825,7.73611039752085
"Porites_compressa_HIv1___TS.g7673.t1",7.7181148012363,7.61399154285867,7.17129216744767,8.1890567198287,7.87799444393925,8.09646124374269,8.11528445741032,7.93532711322051,7.05264849157608,8.05877863584832,8.13881785322124,7.7989870318122,8.25155209308318,6.95325829067769,8.375840771139,7.29864622911238,7.45847768410123,7.38831374375243,6.79005713288275,6.88530306305109,8.26710748136085,6.93833843983001,7.04945736058219,7.22747995810872,7.71414163720758,8.24980966547239,6.41194124177079,7.52479575192956,7.34278286903329,8.48909865389136,8.14071882647709,7.99359599506241,8.00006182094722,8.12938002567076,8.01181156115664,7.76477122441999,7.59016526895876,7.53464008139581,8.20953916275002
"Porites_compressa_HIv1___RNAseq.g4394.t1",6.41291564548247,6.55456326508321,5.95259633467598,6.88489027580308,5.95259633467598,6.38671650962323,5.95259633467598,5.95259633467598,6.55539114593515,5.95259633467598,5.95259633467598,6.69099308441753,6.49592250536232,6.44537819960081,6.82884479387222,6.58444743585807,6.71535870286303,5.95259633467598,5.95259633467598,6.31787387355631,5.95259633467598,6.40026086626932,5.95259633467598,6.60539877232819,6.334697090918,5.95259633467598,6.80321196059841,5.95259633467598,6.66465538838633,6.4664313660485,6.43996344200366,6.73691021106745,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.33077007779401,6.3617516497237,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g4404.t1",6.51519300429833,7.19965613442027,6.77354380252507,5.95259633467598,6.79062835776598,6.79379916548033,6.74973266831697,6.54083869547805,6.40333299230528,5.95259633467598,5.95259633467598,7.5476223369538,6.90577412595466,7.16671983105696,6.63542506783287,6.77197238572967,7.09298146007012,6.85132764242363,7.08097253879762,6.81520401367223,6.44723291597083,6.77673443511179,6.75667687770384,6.90643627575188,6.96176443928697,6.70682441941389,7.67850031760118,6.57654762487995,6.79181154379517,6.98484986814741,6.80244005359898,6.70902729416525,6.56718577970929,6.81966371749891,6.78096164111164,5.95259633467598,6.62493191327393,6.61709613161247,6.9548548625553
"Porites_compressa_HIv1___RNAseq.g4417.t1",6.54521480086283,6.65659121722613,6.48481586011434,6.59793719616574,6.76625863973363,6.9395804001917,5.95259633467598,7.24447180394083,5.95259633467598,6.81464931081591,6.67466115758421,6.89464498648942,5.95259633467598,6.44537819960081,5.95259633467598,6.40115302448664,6.90129265636362,5.95259633467598,5.95259633467598,6.66465538492884,5.95259633467598,6.63716531264503,6.66493509385929,5.95259633467598,6.7973781295967,5.95259633467598,6.96327270472377,6.59249936061066,6.60369260102316,6.80943928353642,6.67146097229499,5.95259633467598,6.29974513043416,5.95259633467598,5.95259633467598,5.95259633467598,6.45882250552988,6.54797674875241,6.40799499548878
"Porites_compressa_HIv1___RNAseq.12496_t",7.10063787231349,6.25521284654028,5.95259633467598,5.95259633467598,5.95259633467598,6.20386470818635,5.95259633467598,5.95259633467598,6.52136915270683,5.95259633467598,5.95259633467598,5.95259633467598,6.37977747110419,5.95259633467598,5.95259633467598,6.35411842625349,5.95259633467598,6.28910395821477,5.95259633467598,5.95259633467598,5.95259633467598,6.4199979491532,5.95259633467598,6.42946847938297,5.95259633467598,5.95259633467598,5.95259633467598,6.27450880046688,6.13819300443437,5.95259633467598,6.60403318816312,6.31916381869985,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.24586265870054,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g7700.t1",7.52902615507664,5.95259633467598,5.95259633467598,5.95259633467598,6.45494901862862,5.95259633467598,5.95259633467598,5.95259633467598,7.33075341980169,5.95259633467598,5.95259633467598,6.28569319010623,5.95259633467598,5.95259633467598,7.05134080106081,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.50711993525424,6.50749954717848,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g4421.t1",7.1811296777754,7.47133599113969,7.07031803474552,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.94453081299536,7.14913527482085,6.50261666435294,6.8324993795642,6.79183439996762,6.53570031987861,7.45032647529607,7.00657676918759,6.74811793943574,7.67923529666066,7.17743079207212,7.08097253879762,7.43975681730129,6.38148430863738,7.21206300644267,7.19250640363619,6.524584371407,6.67871550919857,6.61580198238693,7.71475410943295,6.80568799460495,7.35340593619251,7.28733317814686,6.38892164622673,6.86243503516609,7.07798734709486,6.61643794679707,6.42243922814969,7.04287717406973,7.01861287647896,7.22233743181767,6.5531900394771
"Porites_compressa_HIv1___RNAseq.g4422.t1",6.4833860880437,5.95259633467598,6.21983541070676,5.95259633467598,5.95259633467598,6.56426230188907,5.95259633467598,5.95259633467598,5.95259633467598,6.72587215377838,5.95259633467598,6.61445145507439,5.95259633467598,5.95259633467598,5.95259633467598,6.300603679974,6.41785150090813,6.38637545698123,5.95259633467598,6.50297670808318,5.95259633467598,6.63716531264503,6.40934126125113,6.40242096903035,6.2377660881358,5.95259633467598,6.35081772692159,6.50788841871095,6.1798267332933,5.95259633467598,6.56734646776153,6.51056090981918,6.44236882407384,5.95259633467598,6.188295112311,6.48586222261925,6.49461973197535,6.1644017644104,6.59400871943579
