"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type","classification"
"Pocillopora_acuta_HIv2___RNAseq.g24639.t1",0.0519552615360264,0.108718531585706,-303.395470100214,-308.881038672715,17,12,2479.46888693258,0,0,0,0,0.836212038780193,0.880072768133041,3.59776516380893e-06,2.0571265692471e-05,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g24640.t1",1.02552797437918e-21,8.72958812593557e-20,-299.042951525687,-353.100026569521,17,12,3145.34685318606,0,0,0,0,2.06686724309222e-32,1.68463189248245e-30,1.94855468383885e-12,2.8091851080708e-11,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___TS.g21039.t1",0.0600400051661529,0.122311342714124,-250.158984274553,-255.456228585366,17,12,993.544965765875,0,0,0,0,0.0207342365659546,0.044215332531851,3.78606833015971e-05,0.000178638536175772,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g24642.t1",0.0556547156683676,0.114917150714857,-277.921272513056,-283.317480021132,17,12,951.449531643815,0,0,0,0,0.0368486497866692,0.0716490351858826,0.0227143781231439,0.0541553680115985,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24643.t1",0.622231439210726,0.749351729857784,-220.782882426872,-222.536704000144,17,12,412.767998681997,0,0,0,0,6.05796783101144e-05,0.000259792241974745,0.843487222376534,0.959560974881096,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g24644.t1",0.20367819492607,0.323893003038199,-243.500855991208,-247.118811493845,17,12,515.550710176593,0,0,0,0,0.905368055769731,0.93918332483271,3.03836278160168e-06,1.76699680279206e-05,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g24645.t1",0.009630052979394,0.02708425252132,-249.288865961781,-256.877638360758,17,12,550.209192646687,0,0,0,0,0.910388229514372,0.942939901674334,7.42259171792911e-05,0.000329290039197563,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g24646.t1",6.26580268693075e-09,8.88323015141381e-08,-211.792109885138,-235.187818865125,17,12,396.424983631311,0,0,0,0,6.59243701727558e-15,1.24845840279324e-13,7.11353910618077e-05,0.000316480162053611,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24647.t1",6.42505884800568e-05,0.000361813937069564,-223.472574090521,-236.839814057075,17,12,392.85731390807,0,0,0,0,0.0106771147295957,0.0250798567028486,0.000797136987452426,0.00281287402434224,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24648.t1",0.0714947830852487,0.140785056594706,-245.189850363662,-250.257432296305,17,12,485.466542492818,0,0,0,0,0.0828011651455516,0.139791772821715,0.0215237419372263,0.0516822612550652,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24649.t1",8.21895991662704e-08,9.21713485973899e-07,-264.864479016441,-285.506797973305,17,12,447.317022569681,0,0,0,0,3.43472383572893e-10,3.55753518218087e-09,0.605953201116848,0.781401105891904,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24650.t1",0.0152453744067752,0.0397112149430162,-267.954403012667,-274.983385723735,17,12,886.351460521655,0,0,0,0,0.0543813357065341,0.0991103320319085,0.0607334570968261,0.125258674725208,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24651.t1",0.0917159002404118,0.172445162336571,-298.111613959156,-302.846721694826,17,12,2438.26953233894,0,0,0,0,0.0187412287668808,0.0405504456211307,0.0710447260432231,0.143081921208336,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21049.t1",0.278922887138647,0.413395277402246,-134.0045252298,-137.150032461582,17,12,16.6340859278854,0,0,0,0,0.185324630425759,0.267745067500534,0.886335965785961,0.982406244896794,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21050.t1",0.135110206196853,0.234582920484212,-175.186870033214,-179.3911502191,17,12,54.9638882367518,0,0,0,0,0.0320731777777828,0.06379083947015,0.51690521060737,0.697362084586921,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24653.t2",0.188066618318253,0.304051191930815,-273.859485364678,-277.593706229233,17,12,823.346419895417,0,0,0,0,0.0160680817666782,0.0355499004118444,0.384306322793049,0.55878963829945,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24654.t1",0.0118761672338663,0.0323573793872009,-262.596572230818,-269.930886624775,17,12,728.355980878249,0,0,0,0,0.59951531851962,0.673324247273286,0.00310536589756539,0.00950244485241978,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24655.t1",0.0192095839746433,0.0480044801001356,-215.709074520912,-222.453139043113,17,12,365.644281471463,0,0,0,0,0.00617487241967438,0.0156830440956312,0.436173583040848,0.615967687821856,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24656.t1",8.03959541461822e-06,5.7273792983717e-05,-228.747992935814,-244.416003164656,17,12,374.704733918735,0,0,0,0,0.157295630592368,0.235541672440954,5.88439627476406e-10,6.09732976688369e-09,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.2533_t",0.331980565526048,0.472409841090042,-286.124537653353,-288.996298803197,17,12,1112.01691797896,0,0,0,0,0.00100054365819122,0.00318978634523443,0.256474697069699,0.408187552796558,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24659.t1",0.583947559176526,0.717238061332697,-223.365270239552,-225.247005578682,17,12,397.806097300956,0,0,0,0,0.00622070798334863,0.0157769654070265,0.769473732594049,0.912574625041758,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24660.t1",4.62142633581613e-24,5.16874413639417e-22,-278.4325571877,-338.035838264536,17,12,1339.07782104826,0,0,0,0,8.19414558621607e-54,1.89231652838718e-51,0.244663840152549,0.392927291516079,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24661.t1",7.31889179836568e-11,1.47328878404389e-09,-176.045535098653,-204.155908855539,17,12,37.1490634685357,0,0,0,0,1.31846353110337e-29,9.10908557596928e-28,0.00110642094800023,0.00378276146183329,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24662.t1",0.27878396751982,0.413213937951615,-251.959537754477,-255.105814165516,17,12,750.213542327183,0,0,0,0,2.33742438492947e-08,1.86731907701877e-07,0.462053415051321,0.642761683573818,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___TS.g21061.t1",3.62310877142627e-05,0.000218904931851121,-158.182815085932,-172.187944173744,17,12,20.150997255007,0,0,0,0,1.01278118349929e-10,1.13527080888341e-09,2.47982050323395e-10,2.72343474994091e-09,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24664.t1",0.00740863123322406,0.0217463424253079,-223.773235805059,-231.67813293944,17,12,241.446209105476,0,0,0,0,0.571093777218045,0.647968787989959,4.5136097377246e-05,0.000209194398941019,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g24665.t1",7.26717440284349e-05,0.000402868630320781,-180.829170504942,-194.058851995628,17,12,91.7919286236155,0,0,0,0,4.0193789430005e-07,2.6140112181845e-06,0.000517115355040597,0.00190676730781602,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24666.t1",0.478673437501129,0.620186711933281,-272.547048614682,-274.801573822614,17,12,1711.97201896476,0,0,0,0,0.0117787027063643,0.0272810184510323,0.918864392447285,0.998274897069641,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24667.t1",0.0259017147519641,0.0616826033121783,-242.810236160525,-249.182133398546,17,12,959.43649270536,0,0,0,0,2.39672397422301e-06,1.36632440322505e-05,0.368183768249746,0.540836996520226,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g24668.t1",0.114974340830619,0.206018753836947,-231.915327537939,-236.343007171178,17,12,139.749097124316,0,0,0,0,0.218576738334045,0.30454342102667,0.762914808725282,0.908032430678331,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.2545_t",5.79946636751126e-05,0.000330688335413092,-272.076937929077,-285.558476119987,17,12,1005.60221140213,0,0,0,0,1.40871172962213e-08,1.16224542667898e-07,0.00196889276383036,0.0063305600648051,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24671.t1",3.56425788475326e-06,2.77713701667076e-05,-134.172104477736,-150.731559498969,17,12,10.6214644911802,0,0,0,0,0.0535258010281203,0.0978514258918382,1.91799694887947e-12,2.76823251791235e-11,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g24672.t1",0.00429711616501994,0.01377562651308,-209.117396939697,-217.672043600041,17,12,143.11020511679,0,0,0,0,0.000170025060693871,0.000656235691545318,0.00341345149937289,0.0103164704029239,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24673.t1",0.00146351370631798,0.0054790596441424,-138.326415331217,-148.143444009817,17,12,15.9606592873807,0,0,0,0,0.000947003032207387,0.00304136011154835,0.0263454538626857,0.0615187683540158,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24674.t1",0.939957852152921,0.98163842184683,-162.418638028894,-163.04380743672,17,12,17.4770778432618,0,0,0,0,0.29487183803579,0.385309294936378,0.766873212302908,0.911006658158935,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24675.t1",1.63383719462698e-05,0.000107292083915723,-213.642867108436,-228.529888524707,17,12,99.0279628586936,0,0,0,0,1.74705144471563e-05,8.39399153971347e-05,7.90590272097804e-06,4.23680962105529e-05,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24676.t1",0.928528917928143,0.974763858154971,-102.930843080749,-103.611354888358,17,12,3.9354766853377,0,0,0,0,0.358523918429692,0.448024750358954,0.772881718052267,0.914194396807443,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24677.t1",0.00107313814619386,0.00419977067381469,-269.385597156025,-279.561663984104,17,12,504.721954102189,0,0,0,0,0.210698640881536,0.295874939599481,0.0022026902922427,0.00700105754795783,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24678.t1",0.466325151132038,0.608645957108386,-279.989193108159,-282.290299940571,17,12,710.767517436729,0,0,0,0,0.151298720110182,0.22810502195902,0.451764482287531,0.632047262784315,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24679.t1",0.366061327851003,0.507387772475929,-351.613338886658,-354.32664010463,17,12,2989.28418469313,0,0,0,0,0.74143616647875,0.799384404450201,0.480711010247401,0.661338921428674,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24680.t1",0.106477991324821,0.194156132594851,-225.339295404204,-229.872070261929,17,12,227.097666123178,0,0,0,0,0.602214680919552,0.675625763879922,0.992597075795294,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24681.t1",0.000283077305238441,0.00132263601909928,-226.973546330468,-238.673295754603,17,12,377.162262306097,0,0,0,0,1.86706470290216e-05,8.90542374356142e-05,0.977145494154621,1,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24682.t1",0.1499638023827,0.254698481118619,-237.806914089195,-241.864854323193,17,12,585.493116591347,0,0,0,0,0.278942767202148,0.368764526491508,0.39256271043914,0.567852137864667,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21084.t1",0.353084060138332,0.493986975583459,-273.733461178028,-276.505742986482,17,12,1364.90108398363,0,0,0,0,0.223382237874186,0.309641326894908,0.000254932552266932,0.00100733092301799,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24683.t1",0.0153064507265429,0.0398477259207066,-226.925035446872,-233.949109304498,17,12,457.277330994658,0,0,0,0,0.00734437974067819,0.0182149301535089,0.027243779756399,0.0633377247300846,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24684.t1",0.187786278279398,0.3037733536494,-249.123519805487,-252.859903656832,17,12,1078.48277521158,0,0,0,0,0.983046497646859,1,0.145915642495328,0.259448352425749,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24686.t1",0.000252275829458514,0.00119483696591811,-271.210500057925,-283.040734347523,17,12,1939.52800351692,0,0,0,0,0.0278662527282211,0.0567681294857928,0.000848845035015746,0.00297890024177962,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24687.t1",7.14889005037359e-22,6.2342820540688e-20,-287.290322653078,-341.718302847354,17,12,855.431352230688,0,0,0,0,5.93185216084964e-27,3.49754904831562e-25,1.00121637868353e-14,1.84972871857377e-13,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24688.t1",0.497161532180909,0.637549785290968,-287.121869883732,-289.307973402208,17,12,1064.23285785056,0,0,0,0,0.604570449126646,0.677689508838997,0.900095772608994,0.989787619929406,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21091.t1",0.0381566954103772,0.0846075871470676,-278.823795777117,-284.70619348483,17,12,645.06726136779,0,0,0,0,0.426193587942621,0.5129418654093,1.86408329834146e-05,9.31518764655065e-05,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g24691.t1",0.293323739276981,0.430378047384214,-201.142192978134,-204.209586078448,17,12,80.3685400235917,0,0,0,0,0.180501124955307,0.262270816050702,0.2889139600818,0.448066352344247,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24692.t1",0.00319736579166361,0.0106940458910932,-219.927611599083,-228.831445067465,17,12,195.649083814864,0,0,0,0,0.00315185304746568,0.00873545581251711,2.44608048236723e-05,0.000119435578133753,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g24693.t1",0.339425603081617,0.480454822159967,-182.763964169184,-185.600097699849,17,12,74.3802922145779,0,0,0,0,0.379991699821031,0.469223338213503,0.669014875399039,0.835351327365961,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24694.t1",1.0552469542775e-05,7.30269541804526e-05,-227.515392520118,-242.884309314341,17,12,468.72726095711,0,0,0,0,5.82999076628041e-14,9.94567713418603e-13,1.35776099194372e-06,8.41548630717404e-06,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24695.t1",0.0645902232691765,0.129757934640075,-267.454043335339,-272.655523693708,17,12,1390.63363443401,0,0,0,0,0.0472696306839562,0.0883043861050523,0.185700412745637,0.315479462862811,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21098.t1",0.182178397224712,0.296664364402033,-248.41506013953,-252.195312474738,17,12,663.554672281089,0,0,0,0,0.00188785718644174,0.0055907202668064,0.00756814690263293,0.0208825259319137,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24697.t1",0.0962542661565643,0.179208294129351,-238.291434434268,-242.961336804216,17,12,496.873359989712,0,0,0,0,0.00414994952983313,0.0110877226806179,0.0952874143750887,0.182531751300237,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24698.t1",0.207149166171323,0.328157225195565,-349.158017775924,-352.751170579577,17,12,7015.69145802646,0,0,0,0,0.371723545998208,0.461205698972307,0.404513859839591,0.580815233852879,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24699.t1",0.00379667404929284,0.0123668339380192,-218.870464528383,-227.571641934475,17,12,394.898338897695,0,0,0,0,0.000157149440212874,0.000611270147902258,0.232502346054868,0.377397277209429,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24700.t1",0.396120390701474,0.538869786434246,-330.72597944585,-333.308296545365,17,12,3562.79663135671,0,0,0,0,0.572004329582081,0.648795306021496,0.00203395798622704,0.00650955294937617,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24701.t1",5.96107938943024e-08,6.89268804134352e-07,-245.768628582577,-266.755830150699,17,12,416.24964000471,0,0,0,0,4.40731547756233e-06,2.39066671000179e-05,1.96543813364455e-11,2.51255727786923e-10,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g24702.t1",6.31988761225122e-06,4.59010823928822e-05,-202.231801118822,-218.164040213949,17,12,195.837995386773,0,0,0,0,6.63705121738461e-14,1.12455634791297e-12,0.150522657080002,0.266065598173801,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24703.t1",0.00770242133356988,0.0224843270693547,-221.352208040777,-229.210370680579,17,12,282.265147569015,0,0,0,0,0.000244146346691333,0.000910338471046275,0.179779145996021,0.307367129166901,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24704.t1",0.069608267258028,0.137884186616033,-233.547914955841,-238.650840870766,17,12,372.307599097434,0,0,0,0,0.00217289659915742,0.0063031186414963,0.000221917001904243,0.000889129629637547,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g24705.t1",0.0367010400726438,0.082021562764499,-184.910602067339,-190.842551086884,17,12,85.2840530970735,0,0,0,0,4.5983120159081e-06,2.48239177464857e-05,0.342035192401444,0.510942724825372,TRUE,FALSE,FALSE,"Transient",NA
"Pocillopora_acuta_HIv2___RNAseq.g24706.t1",0.279186548938639,0.413663144839221,-253.539367813247,-256.683416035633,17,12,645.427472116271,0,0,0,0,0.000495270389301366,0.00171801652010645,0.554438600110182,0.734256524470241,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24707.t1",0.768434172060291,0.864869886523273,-286.729832556397,-288.006526454829,17,12,730.78464469096,0,0,0,0,0.217765173783497,0.303728956455329,0.997464840794588,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24708.t1",5.75573141231064e-07,5.34053932866219e-06,-271.086033299196,-289.62915063383,17,12,1501.54357022765,0,0,0,0,2.0189272937689e-17,5.02535585168563e-16,0.864583599530229,0.97054548365665,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g24709.t1",0.485117634979451,0.626211512073617,-203.003717219862,-205.234220064787,17,12,133.448765297485,0,0,0,0,0.482428976122766,0.565957718413825,0.130439403802922,0.237102920359208,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.2585_t",0.00895603219377721,0.0254933119088105,-262.133803426708,-269.810279750513,17,12,1127.24604667268,0,0,0,0,1.89571212415929e-07,1.29964145378386e-06,0.0347620983234241,0.0782280514557899,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g24711.t1",0.631071906609676,0.756527970331744,-233.553472906968,-235.278125472392,17,12,333.769642303204,0,0,0,0,0.0012786865155143,0.00396959427227311,0.160599709691117,0.280773682840751,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24712.t1",0.152969668754563,0.258728910104948,-259.536074378804,-263.565982809409,17,12,1206.4048276551,0,0,0,0,0.128258161703031,0.19983051043449,0.0937875828244117,0.180281780595272,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24713.t1",0.835646644973931,0.912356109801033,-182.828978435487,-183.877197063231,17,12,96.0998008155047,0,0,0,0,0.566266219655624,0.643868054909091,0.413038238488198,0.590145892881195,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24714.t1",0.125842889899148,0.221781198203409,-239.371393028265,-243.674467680665,17,12,772.369665075748,0,0,0,0,0.0106138734758174,0.0249548094231109,0.777919678431745,0.917226620326486,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21119.t1",0.545456131198609,0.681761587623568,-161.01389515948,-163.027670691343,17,12,53.038667679433,0,0,0,0,0.266693253201111,0.355738390634769,0.86315651292145,0.969815037864613,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24715.t1",0.0843082857359775,0.160845479579363,-226.134591422472,-230.982804493167,17,12,313.901655197702,0,0,0,0,0.539985828247296,0.619607404412763,0.0461628468196227,0.0994426984391267,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24716.t1",0.413256110687886,0.555844289309528,-203.456159579338,-205.966933563725,17,12,37.3199188464282,0,0,0,0,0.594654786828466,0.668979929557455,0.36613169564383,0.5385521715648,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24717.t1",0.0133793488324289,0.0356663466470295,-246.700340242057,-253.889260135247,17,12,1187.56255216543,0,0,0,0,0.0519666443656248,0.095448860528982,0.000223080490662716,0.000893360712527105,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g24718.t1",0.00252662476095912,0.00875959802100105,-301.811914123979,-310.99230738318,17,12,2464.38531826575,0,0,0,0,0.00113942250090957,0.00357778378385819,0.0105941087152306,0.0279487693533496,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g24719.t1",0.185304460984974,0.300499256269587,-161.106547625583,-164.862203394824,17,12,26.9357106891042,0,0,0,0,0.170604598113715,0.251198422853544,0.435159817081093,0.614814535649439,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g24720.t1",0.0274009736124371,0.0645211180955243,-193.23842719427,-199.539752280231,17,12,88.3040740703549,0,0,0,0,0.0420767686352778,0.0801522588277715,0.00197740867940349,0.00635384564197403,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21126.t2",0.126645958444894,0.222819340159703,-248.499114486542,-252.793373072015,17,12,547.458024526229,0,0,0,0,0.0115674337878435,0.0268350261466472,0.0312968224398312,0.0715335454977851,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g21127.t1a",0.00619520426177156,0.0187403989682043,-156.002567511381,-164.121802861172,17,12,16.2925732527482,0,0,0,0,0.00272348603649927,0.00769356271789878,0.993326972713675,1,FALSE,FALSE,FALSE,"Other","unclassified"
